age,income,employment_type,marital_status,time_spent_on_platform,number_of_sessions,fields_filled_percentage,previous_year_filing,device_type,referral_source,completed_filing
55,107838,part_time,married,104.7450337423958,8,0.4777572812827255,1,mobile,organic_search,1
37,119871,full_time,married,104.54919557211495,9,0.4806796601149083,0,mobile,social_media_ad,0
28,60544,full_time,divorced,146.7195833970574,11,0.7367721265496647,1,desktop,friend_referral,1
65,74615,contractor,divorced,142.58963256282215,16,0.6585873767291408,0,tablet,organic_search,1
62,25596,part_time,married,95.76755242491556,16,0.8240364518443677,1,mobile,organic_search,1
61,79902,unemployed,married,111.20303221349872,5,0.8310375288261487,1,mobile,friend_referral,1
53,55031,part_time,married,114.35253635635304,10,0.4470102651701892,1,mobile,organic_search,1
54,58259,unemployed,married,76.42344821669883,6,0.7648558785029813,0,desktop,friend_referral,1
41,103014,full_time,single,135.62235981478608,7,0.6474634082296298,0,desktop,friend_referral,1
24,52450,part_time,single,82.07995090013503,6,0.9460116560251632,1,tablet,social_media_ad,1
45,96106,unemployed,single,95.71356143604704,9,0.7977473096644536,1,tablet,organic_search,1
65,79643,contractor,divorced,93.94309145679576,15,0.7900021481582558,0,desktop,organic_search,1
22,31017,unemployed,married,91.80824472192792,5,0.5155681338837618,0,tablet,social_media_ad,1
53,70435,part_time,married,116.90299336181482,15,0.969426225318926,0,mobile,social_media_ad,1
58,54678,unemployed,divorced,108.67341064756238,13,0.431308927155843,1,mobile,social_media_ad,1
27,28848,full_time,single,128.8571013962257,9,0.7120856343566974,0,mobile,organic_search,1
32,68803,part_time,married,78.39257729905721,11,0.9327301653049616,1,desktop,organic_search,1
43,96768,full_time,single,128.6246200988623,11,0.4834677203523417,1,desktop,friend_referral,1
63,86394,unemployed,divorced,100.81543383052752,10,0.600173534162957,1,mobile,social_media_ad,1
46,57344,part_time,married,71.95049396619616,10,0.4162175177013357,0,mobile,social_media_ad,1
43,116952,full_time,single,57.9562089769692,8,0.5980358818042723,1,desktop,social_media_ad,1
48,118064,contractor,married,115.9053457299863,5,0.7705737692052324,0,mobile,social_media_ad,1
52,27490,full_time,single,106.24161120652226,13,0.964192662353192,1,tablet,organic_search,1
51,71880,part_time,divorced,113.1568001297802,8,0.50214835853561,1,desktop,social_media_ad,1
25,48378,full_time,divorced,86.68393861348083,16,0.8923077399166233,0,mobile,social_media_ad,1
61,105998,part_time,single,108.69606793845962,11,0.7875401649649634,0,tablet,organic_search,1
64,68785,unemployed,married,101.44830075457008,7,0.9782870029102184,0,mobile,friend_referral,1
47,110071,full_time,divorced,155.6374361075849,8,0.9720773678387262,0,mobile,friend_referral,1
58,48060,contractor,single,118.34467690395364,10,0.6023680535823277,0,desktop,social_media_ad,1
43,24924,unemployed,single,100.95612186766914,12,0.8565049975101269,1,tablet,organic_search,0
39,79251,contractor,married,83.16678766058077,10,0.7870023157155177,1,desktop,social_media_ad,1
53,39867,part_time,single,90.77199849952612,6,0.8833507461118009,1,tablet,organic_search,1
22,62292,part_time,married,122.8490107495343,9,0.5643609870873304,0,desktop,friend_referral,1
27,47594,part_time,married,128.00598137379538,12,0.532997576930381,0,tablet,organic_search,1
52,88931,unemployed,single,101.24590462485452,7,0.526259798135936,0,tablet,friend_referral,1
53,114945,full_time,married,36.004788752729226,20,0.9481394777633813,0,mobile,organic_search,1
56,44570,full_time,married,105.43060185646036,9,0.8673193759508775,0,mobile,friend_referral,1
35,72248,unemployed,married,75.65570017729041,14,0.4721757774403166,1,desktop,friend_referral,1
48,83772,part_time,single,136.8870709335074,14,0.9958663190936696,1,tablet,organic_search,1
18,98388,part_time,married,109.28225581844193,5,0.9204685619156092,0,tablet,organic_search,0
22,20595,full_time,single,99.35231052470463,13,0.6063341505532036,1,mobile,friend_referral,1
51,23240,full_time,single,81.03506746669832,12,0.7694780454961625,1,desktop,organic_search,1
33,80561,contractor,divorced,112.4870769967658,20,0.5480187584346086,0,desktop,social_media_ad,1
41,102464,contractor,divorced,89.94877165783019,8,0.6826151678300589,0,desktop,organic_search,1
50,28597,unemployed,divorced,120.52478163796954,18,0.8912612493477604,1,tablet,organic_search,1
28,46081,contractor,married,70.19596430436937,16,0.9666002403263037,1,desktop,friend_referral,1
44,47236,contractor,single,54.815259728772034,13,0.981887455414721,0,mobile,organic_search,1
61,36984,unemployed,married,86.05821481643909,7,0.7838098393998005,1,tablet,social_media_ad,1
19,98812,unemployed,divorced,48.68136865306559,2,0.5267309762562612,0,mobile,friend_referral,0
32,27533,unemployed,divorced,74.73910717640635,10,0.4249180175088306,0,tablet,organic_search,0
58,31984,unemployed,divorced,149.78690850549145,12,0.4657887428435583,1,mobile,organic_search,1
19,23748,unemployed,single,67.0685686860387,4,0.5780664346530101,0,tablet,organic_search,0
37,109962,contractor,divorced,93.14309843781976,8,0.5804267629897562,0,desktop,organic_search,1
65,75371,full_time,married,87.71290424238579,7,0.7056308821681492,0,desktop,organic_search,1
56,107333,full_time,married,97.48133133040966,6,0.6590355965185848,0,tablet,organic_search,1
64,119468,unemployed,single,104.3471967427683,8,0.4154391791222498,0,mobile,friend_referral,1
36,47909,part_time,divorced,116.26440944335582,7,0.627049590134251,0,mobile,social_media_ad,1
49,27957,unemployed,married,76.48545876595095,12,0.8580430656149467,1,desktop,social_media_ad,1
53,90456,contractor,single,94.5670089518635,12,0.4509943104881374,1,tablet,friend_referral,1
22,33409,contractor,married,94.27203036998088,9,0.4376533308010331,1,mobile,social_media_ad,1
59,30770,contractor,married,80.54919806513493,10,0.86021489413948,1,desktop,social_media_ad,1
43,66287,part_time,single,93.62472622267497,13,0.7698508575507014,1,mobile,social_media_ad,1
51,44495,full_time,married,119.975459377197,12,0.5171268781357852,1,mobile,friend_referral,1
50,106450,full_time,divorced,124.94110294907328,14,0.493895868459364,0,mobile,friend_referral,1
37,42765,full_time,divorced,73.95417208627356,18,0.7872685603523927,0,mobile,friend_referral,1
46,111400,contractor,divorced,78.42534201599628,6,0.9431521834245348,1,desktop,social_media_ad,1
49,89341,contractor,single,106.56987724793169,11,0.9403293187439384,0,tablet,social_media_ad,1
32,42884,contractor,single,114.0740710181628,5,0.6242228423199212,0,mobile,organic_search,0
23,20946,contractor,married,101.87514357808377,7,0.4850357990598386,0,mobile,social_media_ad,1
50,65619,part_time,single,83.1497482005181,13,0.4145051471685602,1,mobile,friend_referral,1
49,113109,contractor,married,126.4246018551584,12,0.5901093161204461,0,desktop,friend_referral,1
53,91088,full_time,married,79.02626776728808,16,0.5790823064455362,0,desktop,friend_referral,1
64,64252,unemployed,single,137.2605569436755,12,0.6957748602937854,1,desktop,friend_referral,1
32,28997,contractor,divorced,64.91113813485265,8,0.93306832808647,0,tablet,organic_search,0
58,53688,contractor,divorced,99.4132478942728,7,0.8921804088223513,1,tablet,organic_search,1
56,34130,contractor,divorced,71.99335310430881,14,0.7036115413219635,0,tablet,friend_referral,1
56,116199,part_time,single,110.46709863683252,9,0.4166416015236587,0,tablet,organic_search,0
39,36934,part_time,divorced,116.22016207095376,17,0.5475393464080993,1,mobile,friend_referral,1
48,36075,full_time,married,129.89263130100545,11,0.6475666174776641,0,desktop,friend_referral,1
18,71514,part_time,married,102.91395564134444,15,0.637756966428917,1,mobile,friend_referral,1
41,89123,contractor,single,110.0733507756439,6,0.7886054914585294,0,tablet,organic_search,1
44,69294,contractor,divorced,101.11375114141129,13,0.9221102115834408,0,desktop,organic_search,1
33,30707,contractor,divorced,97.6689182892786,16,0.981253867243206,0,mobile,organic_search,1
18,79550,contractor,married,73.6244561898767,8,0.4744194588114579,0,desktop,organic_search,1
37,72127,contractor,divorced,79.38497010586035,9,0.7836501260581473,0,desktop,social_media_ad,1
54,102357,part_time,divorced,100.54584753317624,6,0.8357530134035318,1,desktop,friend_referral,0
45,83767,unemployed,married,112.5466528842843,10,0.971163336215506,1,tablet,social_media_ad,1
20,66562,unemployed,divorced,52.37557470127781,10,0.9476754670175652,0,tablet,organic_search,1
18,85480,contractor,divorced,108.48863737561796,11,0.4044025062135189,0,mobile,social_media_ad,1
35,92373,unemployed,married,114.54383060699604,11,0.449000730166526,1,mobile,friend_referral,1
42,108578,part_time,divorced,55.41748207884627,4,0.6416069291304602,0,desktop,friend_referral,0
38,78773,unemployed,divorced,81.92808921960702,9,0.5994709199164805,0,desktop,organic_search,1
30,58104,part_time,single,137.3112980137446,5,0.5174618742718482,0,mobile,friend_referral,0
63,47094,contractor,divorced,128.30932000168968,8,0.5446823120490044,0,desktop,friend_referral,1
34,86255,unemployed,single,102.21834815988188,11,0.7112271059277284,0,desktop,social_media_ad,1
26,79199,full_time,divorced,82.63894641797447,12,0.5936102167902308,0,mobile,organic_search,1
54,95319,contractor,divorced,96.81597210041882,11,0.78917274262021,0,desktop,friend_referral,1
42,91576,contractor,divorced,110.7683759899254,11,0.4040417502098822,1,desktop,friend_referral,1
61,50930,contractor,single,74.66316451466021,16,0.4888287261420737,0,tablet,organic_search,1
51,63539,part_time,divorced,86.91361135662208,7,0.5888324455230415,0,desktop,organic_search,0
56,102263,unemployed,divorced,134.4472637210365,9,0.7549877180346971,0,desktop,social_media_ad,1
51,95308,part_time,divorced,97.74191441730233,12,0.4721796856151007,0,tablet,organic_search,1
27,71257,unemployed,single,64.654295919968,11,0.6403960251526348,1,mobile,social_media_ad,1
60,115500,contractor,divorced,144.75698518337165,11,0.963924479659662,0,mobile,social_media_ad,1
59,91101,contractor,divorced,121.68147954500238,9,0.464907578504221,0,desktop,friend_referral,1
27,76326,contractor,married,90.18557749048688,10,0.9318177720425208,1,tablet,social_media_ad,1
39,114774,full_time,married,94.21405569805302,6,0.4339831540544031,1,tablet,social_media_ad,1
63,81304,part_time,divorced,103.63807073375165,11,0.4334853067439444,1,mobile,social_media_ad,1
54,30750,full_time,married,105.79205132092976,12,0.6934974627399639,1,tablet,organic_search,1
49,56833,unemployed,divorced,85.68906125781045,9,0.6258907980662547,0,tablet,friend_referral,1
34,110639,part_time,divorced,101.7429000543319,9,0.5604915695410222,0,tablet,organic_search,1
60,110545,contractor,single,104.26131537402657,7,0.6784929118031255,0,tablet,friend_referral,1
48,107902,unemployed,divorced,89.99716693926747,10,0.4896548147496584,1,desktop,friend_referral,1
29,110436,part_time,single,86.55437594503408,12,0.4360706425509029,0,mobile,organic_search,1
43,115745,unemployed,divorced,83.19157423482861,11,0.9994973801963756,1,desktop,organic_search,1
32,106907,contractor,single,85.53880070575124,12,0.8765370403512474,0,desktop,social_media_ad,1
43,46183,full_time,divorced,69.01514603142192,8,0.6881000593004196,0,desktop,organic_search,1
63,31874,part_time,single,101.74305140768722,14,0.6673907276588666,1,tablet,organic_search,1
18,41390,part_time,married,79.27647196448409,9,0.4437863121316497,1,mobile,social_media_ad,1
51,72691,full_time,divorced,111.86857747311106,15,0.8001381720101575,1,mobile,friend_referral,1
63,51932,full_time,divorced,96.15491215571132,9,0.8863901621580945,1,tablet,social_media_ad,1
50,72611,contractor,single,113.11965692758574,10,0.7237301311462748,1,desktop,organic_search,1
25,63459,contractor,divorced,110.44718110581904,8,0.710392396962543,0,tablet,organic_search,1
20,70711,contractor,married,64.80044216520682,7,0.9669244379566122,0,tablet,friend_referral,0
59,41473,part_time,single,113.5196064848792,12,0.9422956496565588,0,tablet,social_media_ad,1
49,90134,contractor,divorced,112.18110692488304,6,0.7885331233025373,0,mobile,social_media_ad,1
65,108860,contractor,married,116.68802059955796,6,0.8241917970415849,1,tablet,social_media_ad,1
27,56110,full_time,married,54.405403897279015,12,0.5803587371067135,0,desktop,friend_referral,1
36,30100,full_time,divorced,93.95638198598836,11,0.7392770279900189,1,tablet,social_media_ad,1
42,47675,full_time,married,85.34692499065149,12,0.9705876476868368,0,tablet,friend_referral,1
20,24381,contractor,single,121.76660165437808,11,0.769081414700169,0,mobile,social_media_ad,0
24,44099,contractor,married,104.3730293000466,8,0.5855302555022034,0,desktop,social_media_ad,1
30,35896,contractor,divorced,80.45037740429547,12,0.6180960526328543,0,desktop,friend_referral,1
28,33703,unemployed,married,141.1169706440246,9,0.7925262197133652,1,tablet,friend_referral,1
42,99553,full_time,single,99.03296633045323,9,0.849115496133743,1,desktop,organic_search,1
41,113297,part_time,single,86.07759772923944,9,0.4818044387100301,0,tablet,friend_referral,1
54,89603,unemployed,divorced,98.9483663566924,11,0.6375046632747756,1,mobile,organic_search,0
52,35804,unemployed,married,103.05778533201286,13,0.8655997128182029,1,desktop,organic_search,1
65,35089,part_time,single,82.34539766957398,11,0.522053293465869,0,desktop,friend_referral,1
31,111419,full_time,single,62.98105687515493,6,0.8433110713896583,0,desktop,social_media_ad,1
54,106226,unemployed,divorced,91.55570830168816,10,0.7592973495478978,1,desktop,social_media_ad,1
24,67085,part_time,married,104.415933738894,9,0.5897904845724252,1,tablet,friend_referral,1
35,76862,part_time,divorced,121.16369403717596,16,0.941444488458016,0,tablet,friend_referral,0
52,91466,part_time,single,97.61624468069164,8,0.7165973951260607,1,desktop,friend_referral,1
57,88111,contractor,married,62.17391695539573,8,0.4598744090711534,1,mobile,social_media_ad,1
55,24763,contractor,single,71.00404782115928,14,0.5586005121855907,0,mobile,friend_referral,0
30,53885,full_time,married,142.27367737247107,9,0.5731038127186563,1,mobile,social_media_ad,1
62,61979,unemployed,divorced,93.56080169867714,7,0.5869253070629478,1,desktop,social_media_ad,1
59,28263,full_time,married,117.75003386612244,9,0.6427326595995996,0,tablet,organic_search,1
57,43548,full_time,divorced,97.81005402036912,13,0.5438939911450205,1,mobile,friend_referral,1
28,52101,full_time,divorced,77.31237648430186,12,0.9802433459379888,0,desktop,social_media_ad,1
22,82257,contractor,married,97.20206489965096,11,0.4285347399308303,0,tablet,friend_referral,1
29,101787,contractor,single,88.78917839744453,10,0.9700140518065532,0,mobile,social_media_ad,1
32,21214,full_time,single,122.49799379277036,10,0.9578778764306772,0,tablet,social_media_ad,1
51,91386,full_time,single,103.3354821031658,3,0.5853914211299709,0,tablet,social_media_ad,1
23,48899,part_time,single,103.37481019350568,8,0.9624615512780884,0,tablet,social_media_ad,0
41,64386,unemployed,married,94.03122633603913,9,0.4269729736008137,0,desktop,friend_referral,0
48,103136,part_time,single,82.55711906200281,8,0.5532336022048856,0,tablet,social_media_ad,1
28,46206,part_time,married,121.75808548611644,8,0.551870998454659,0,mobile,friend_referral,1
27,51099,full_time,single,135.70561459543322,10,0.9838700116056294,0,mobile,social_media_ad,1
55,93366,unemployed,married,69.97786016739974,11,0.6683028271602973,1,desktop,social_media_ad,1
41,101434,full_time,married,135.69202110827737,12,0.8914453011625677,0,mobile,social_media_ad,1
35,86745,full_time,single,88.1978318773452,9,0.9397715153101504,0,tablet,social_media_ad,1
34,51625,full_time,single,69.9235118200052,22,0.7546640917620773,1,mobile,friend_referral,1
44,110710,contractor,single,103.98759725638004,8,0.6757229261155879,0,desktop,friend_referral,1
31,53687,part_time,single,90.82140591120243,8,0.5606980461615735,1,tablet,social_media_ad,1
